path	baseline_path	kind	classification	cmake_selection	current_sha256	baseline_sha256	canonical_current_sha256	canonical_baseline_sha256	disposition
src/core/softpc/base/ccpu386/c_page.c	base/ccpu386/c_page.c	source-or-header	identical-original	literal-reference	f29e441f3940002924413f3bea791d12e96d65baa3931330e92878e5e71a97ee	f29e441f3940002924413f3bea791d12e96d65baa3931330e92878e5e71a97ee	51247feb81700e1f9d1eeb914ae18cbd4ea517798534d557c73f063bd4316b93	51247feb81700e1f9d1eeb914ae18cbd4ea517798534d557c73f063bd4316b93	retain-pristine
src/core/softpc/base/ccpu386/c_page.h	base/ccpu386/c_page.h	source-or-header	identical-original	not-directly-selected	f89ead8f38886fd2be66d322bec8adf2e1be56108e35ef95f89063082da973f9	f89ead8f38886fd2be66d322bec8adf2e1be56108e35ef95f89063082da973f9	8eb20d3dc424d55bb4200c2ee8bdc327b079ed20e33a04cd09f13e2c7078fc7f	8eb20d3dc424d55bb4200c2ee8bdc327b079ed20e33a04cd09f13e2c7078fc7f	retain-pristine
src/core/softpc/base/ccpu386/c_prot.c	base/ccpu386/c_prot.c	source-or-header	identical-original	ccpu-manifest	a8af9fa354d7a293045e95af706957130173e5319683ee6a1070f9285458b8f5	a8af9fa354d7a293045e95af706957130173e5319683ee6a1070f9285458b8f5	5376186b1850e7eb18375efd9c11db84faa28816c14fe3b957e93bba1b4edf4c	5376186b1850e7eb18375efd9c11db84faa28816c14fe3b957e93bba1b4edf4c	retain-pristine
src/core/softpc/base/ccpu386/c_prot.h	base/ccpu386/c_prot.h	source-or-header	identical-original	not-directly-selected	35474895b189c0a682f7b014698ee39e1d6954fcf8de88ebb26bb1f1628b9e19	35474895b189c0a682f7b014698ee39e1d6954fcf8de88ebb26bb1f1628b9e19	d65941a556f91b1460adff65defa885114b2d9251e47753aed9af270d03e834d	d65941a556f91b1460adff65defa885114b2d9251e47753aed9af270d03e834d	retain-pristine
src/core/softpc/base/ccpu386/c_reg.c	base/ccpu386/c_reg.c	source-or-header	identical-original	literal-reference	54bac68daf938cc40dc69fb2b4277f7ae535daebea6a8a5a70f3113d30caa48c	54bac68daf938cc40dc69fb2b4277f7ae535daebea6a8a5a70f3113d30caa48c	9a700cb1bb6c9a0deed908960e2493db03c8a2a1c930824c63b76be32b439f75	9a700cb1bb6c9a0deed908960e2493db03c8a2a1c930824c63b76be32b439f75	retain-pristine
src/core/softpc/base/ccpu386/c_reg.h	base/ccpu386/c_reg.h	source-or-header	identical-original	not-directly-selected	968a23e991127bf74872c9ca48d37341a64a4732fe9fec397d78464644138a35	968a23e991127bf74872c9ca48d37341a64a4732fe9fec397d78464644138a35	7c0060f31036c4a569a27058f6b76be4eee8fe1a7384396a44e26e781c104939	7c0060f31036c4a569a27058f6b76be4eee8fe1a7384396a44e26e781c104939	retain-pristine
src/core/softpc/base/ccpu386/c_seg.c	base/ccpu386/c_seg.c	source-or-header	identical-original	ccpu-manifest	6e5f4607f259d50abe7ad27741e48d6110737097da88ea46627fa275903135c9	6e5f4607f259d50abe7ad27741e48d6110737097da88ea46627fa275903135c9	48b2f7196694119389bc0e2379688633a63a08f6d3960f0cd4c7e4d030bcc995	48b2f7196694119389bc0e2379688633a63a08f6d3960f0cd4c7e4d030bcc995	retain-pristine
src/core/softpc/base/ccpu386/c_seg.h	base/ccpu386/c_seg.h	source-or-header	identical-original	not-directly-selected	f1ba9f11b572c9a9b496a8ae35bd79c82abd01442fe545f698da9abb70d4a04e	f1ba9f11b572c9a9b496a8ae35bd79c82abd01442fe545f698da9abb70d4a04e	7074ff6d3cf0d227b436d6068c60033ca105bac08d64a832a1f33d00d73165a0	7074ff6d3cf0d227b436d6068c60033ca105bac08d64a832a1f33d00d73165a0	retain-pristine
src/core/softpc/base/ccpu386/c_stack.c	base/ccpu386/c_stack.c	source-or-header	identical-original	ccpu-manifest	a038c8e79688b5e7430e3a9baf0c5e11848c4d2de89584ae71a4209c7ed54292	a038c8e79688b5e7430e3a9baf0c5e11848c4d2de89584ae71a4209c7ed54292	915bb31d82754f6d21ff34ebdddf06c74facda0af549d354eb53a6c6c1a79c57	915bb31d82754f6d21ff34ebdddf06c74facda0af549d354eb53a6c6c1a79c57	retain-pristine
src/core/softpc/base/ccpu386/c_stack.h	base/ccpu386/c_stack.h	source-or-header	identical-original	not-directly-selected	323384e4437fa1bba94994f6cd5a762bc74c9d35eb03d6966ac8df235e165f75	323384e4437fa1bba94994f6cd5a762bc74c9d35eb03d6966ac8df235e165f75	921a73e59272d424ac5c9ea996a375778cbc445546ae9ad0f6425445e9b0fa1d	921a73e59272d424ac5c9ea996a375778cbc445546ae9ad0f6425445e9b0fa1d	retain-pristine
src/core/softpc/base/ccpu386/c_tlb.c	base/ccpu386/c_tlb.c	source-or-header	identical-original	ccpu-manifest	a83a7dd3f7e3fbb83723047aacddbd22d4001591c6d444d4bd6d45dd73e38fd8	a83a7dd3f7e3fbb83723047aacddbd22d4001591c6d444d4bd6d45dd73e38fd8	f7222ac881dfefaa04e536775f4ee0ff631e0f8200c6662b765f20f31a7e7bdc	f7222ac881dfefaa04e536775f4ee0ff631e0f8200c6662b765f20f31a7e7bdc	retain-pristine
src/core/softpc/base/ccpu386/c_tlb.h	base/ccpu386/c_tlb.h	source-or-header	identical-original	not-directly-selected	fbe5b60ee74699df9c44a3caa728035f92c9300cf53c4be51fb67b00565c1f36	fbe5b60ee74699df9c44a3caa728035f92c9300cf53c4be51fb67b00565c1f36	a76037eefdcaaf8b7536827784c8db304efb392d9180cf3f8a0bba5bcaf86a86	a76037eefdcaaf8b7536827784c8db304efb392d9180cf3f8a0bba5bcaf86a86	retain-pristine
src/core/softpc/base/ccpu386/c_tsksw.c	base/ccpu386/c_tsksw.c	source-or-header	identical-original	ccpu-manifest	5713c9351942c0c4dddb00d9ef337abf2974d3236e9aea169117d0a38fe0ad49	5713c9351942c0c4dddb00d9ef337abf2974d3236e9aea169117d0a38fe0ad49	3d0b14df54f12b7153179eb9bebb5e50f72e262e716ae7fba5e8d752e22ab0c1	3d0b14df54f12b7153179eb9bebb5e50f72e262e716ae7fba5e8d752e22ab0c1	retain-pristine
src/core/softpc/base/ccpu386/c_tsksw.h	base/ccpu386/c_tsksw.h	source-or-header	identical-original	not-directly-selected	d95d976a8ade5fddc6992649cb4897e41b6b1937be08fc61eac709aa95b38635	d95d976a8ade5fddc6992649cb4897e41b6b1937be08fc61eac709aa95b38635	b7ca59d1a6a5221e97f40d06ddbe24d30b498e268cda6adac1c9404f432a9449	b7ca59d1a6a5221e97f40d06ddbe24d30b498e268cda6adac1c9404f432a9449	retain-pristine
src/core/softpc/base/ccpu386/c_xcptn.c	base/ccpu386/c_xcptn.c	source-or-header	normalized-identical-original	literal-reference	f1a41a942b406135a91042953f8fa967bef68757d11b71733bdbc31478d67e8c	e1f8f19a1f513402a10dc13eaf3b43d45a208fd71a72692f690f808a7e7762b2	24ea62cff2a5aeb30fa3dfdd6ad7cd81ae692365755852659350cc07b28ab76e	24ea62cff2a5aeb30fa3dfdd6ad7cd81ae692365755852659350cc07b28ab76e	retain-pristine
src/core/softpc/base/ccpu386/c_xcptn.h	base/ccpu386/c_xcptn.h	source-or-header	identical-original	not-directly-selected	95d1ea4929b3d24e18644849ff6592e4f901e5ccbf86225af95750476021aace	95d1ea4929b3d24e18644849ff6592e4f901e5ccbf86225af95750476021aace	08eddf7ea5b9587cf829d70236f752c83aece57154bb3098ed4a751569b08607	08eddf7ea5b9587cf829d70236f752c83aece57154bb3098ed4a751569b08607	retain-pristine
src/core/softpc/base/ccpu386/c_xfer.c	base/ccpu386/c_xfer.c	source-or-header	identical-original	ccpu-manifest	5f730f08b36a3a19cd1c682e080816d21e633b0f1b07f929b08e1d7e06ef4037	5f730f08b36a3a19cd1c682e080816d21e633b0f1b07f929b08e1d7e06ef4037	7859d1e82e8e88fa2d5fc415822c05ed5d8fde89c33294803c88ed82ccfea5f6	7859d1e82e8e88fa2d5fc415822c05ed5d8fde89c33294803c88ed82ccfea5f6	retain-pristine
src/core/softpc/base/ccpu386/c_xfer.h	base/ccpu386/c_xfer.h	source-or-header	identical-original	not-directly-selected	f6c8c6ea9e20ae50f80a2b78c1cd8a2dd7235d2b90ca6b92639b69d1ff5633c1	f6c8c6ea9e20ae50f80a2b78c1cd8a2dd7235d2b90ca6b92639b69d1ff5633c1	f473ffb218ac3be8b2c5331f089d52b24959b33a458246f7428e0ba274326091	f473ffb218ac3be8b2c5331f089d52b24959b33a458246f7428e0ba274326091	retain-pristine
src/core/softpc/base/ccpu386/c_xtrn.c	base/ccpu386/c_xtrn.c	source-or-header	identical-original	ccpu-manifest	e114d6d858f5eafe2d7a4e8af560831d95f190ecf07209d91255f1140680943e	e114d6d858f5eafe2d7a4e8af560831d95f190ecf07209d91255f1140680943e	2d50982998f88f8cabc56523f6d74d914e586c97c3f2ccf997f7377fc30c9ca9	2d50982998f88f8cabc56523f6d74d914e586c97c3f2ccf997f7377fc30c9ca9	retain-pristine
src/core/softpc/base/ccpu386/c_xtrn.h	base/ccpu386/c_xtrn.h	source-or-header	identical-original	not-directly-selected	8a2481c44fb3c03c6f87b60e5c6d9c5ee2974068b0cbfb47434dbd8f1d6de71d	8a2481c44fb3c03c6f87b60e5c6d9c5ee2974068b0cbfb47434dbd8f1d6de71d	fe06efe29704953dacaabda2e5a9badc6b35310904a962252a2c94abdbdf7a6c	fe06efe29704953dacaabda2e5a9badc6b35310904a962252a2c94abdbdf7a6c	retain-pristine
src/core/softpc/base/ccpu386/call.c	base/ccpu386/call.c	source-or-header	identical-original	ccpu-manifest	ce5f56ea27239d0c85243cee23e01de34b1f82d3ba92eced687e2b3bd90a2a94	ce5f56ea27239d0c85243cee23e01de34b1f82d3ba92eced687e2b3bd90a2a94	62f8a228517fe50a9104587be06469a8317d98e6d8b7af21d1e33c9ea004eb35	62f8a228517fe50a9104587be06469a8317d98e6d8b7af21d1e33c9ea004eb35	retain-pristine
src/core/softpc/base/ccpu386/call.h	base/ccpu386/call.h	source-or-header	identical-original	not-directly-selected	259b41ed39e883eb250063db1dae9dbbc7c67f5e26df64a12326b3f0c2c7fb97	259b41ed39e883eb250063db1dae9dbbc7c67f5e26df64a12326b3f0c2c7fb97	77a6b3dd293399e9f6fc913be8a64ee2ce7a74d9bc8dab479d361b7e593963b8	77a6b3dd293399e9f6fc913be8a64ee2ce7a74d9bc8dab479d361b7e593963b8	retain-pristine
src/core/softpc/base/ccpu386/cbw.c	base/ccpu386/cbw.c	source-or-header	identical-original	ccpu-manifest	57ed4c085f1deff04e4a1f1d48e19f104928d338d468fef516d3772adbae4f5e	57ed4c085f1deff04e4a1f1d48e19f104928d338d468fef516d3772adbae4f5e	fc2483c4bf790adebccecb5337b4cfdada17a6ec91c72718075fa6881e344ac1	fc2483c4bf790adebccecb5337b4cfdada17a6ec91c72718075fa6881e344ac1	retain-pristine
src/core/softpc/base/ccpu386/cbw.h	base/ccpu386/cbw.h	source-or-header	identical-original	not-directly-selected	1b84f9511192257f409ac2f3adaae1fb62d22ddae43a5b01e73a56601780387c	1b84f9511192257f409ac2f3adaae1fb62d22ddae43a5b01e73a56601780387c	b9b09b970e1218415b30355ac160fa7d32747e1f464b7bea2a04367bc4ea2470	b9b09b970e1218415b30355ac160fa7d32747e1f464b7bea2a04367bc4ea2470	retain-pristine
src/core/softpc/base/ccpu386/ccpudefs.inc	base/ccpu386/ccpudefs.inc	source-or-header	identical-original	not-directly-selected	5aeaaa72f958ef891628c267ee4849a0203c25af0fbe67b3fdc890b75dfb3fd8	5aeaaa72f958ef891628c267ee4849a0203c25af0fbe67b3fdc890b75dfb3fd8	c4e4eeddcb0aa990dedb14e7eb790de16dc7295fcda36f2e4f2ea207d18f5b2b	c4e4eeddcb0aa990dedb14e7eb790de16dc7295fcda36f2e4f2ea207d18f5b2b	retain-pristine
src/core/softpc/base/ccpu386/ccpupig.c	base/ccpu386/ccpupig.c	source-or-header	identical-original	ccpu-manifest	bfeaff9c9a49039aa29740f6dac2dd6a32bce897d0d0ffe3d00a43d66cd09523	bfeaff9c9a49039aa29740f6dac2dd6a32bce897d0d0ffe3d00a43d66cd09523	72adaee7f4c32d26a0ce6e01e94a06320a4a53276314d4bdf0005bb8d89758ad	72adaee7f4c32d26a0ce6e01e94a06320a4a53276314d4bdf0005bb8d89758ad	retain-pristine
src/core/softpc/base/ccpu386/ccpupig.h	base/ccpu386/ccpupig.h	source-or-header	identical-original	not-directly-selected	73b2e7ceda4cb3ba83343b1fe07a428dccab76a196b2d7c3951c37962be1e1db	73b2e7ceda4cb3ba83343b1fe07a428dccab76a196b2d7c3951c37962be1e1db	9846ffaf865dfb327cc0c33939b50511c9db4153a24f573e73a648f28bfebfab	9846ffaf865dfb327cc0c33939b50511c9db4153a24f573e73a648f28bfebfab	retain-pristine
src/core/softpc/base/ccpu386/ccpusas4.c	base/ccpu386/ccpusas4.c	source-or-header	identical-original	literal-reference	2802840ef84106ae0f99c6f17af370da66c9381a1355570f5998039fbb33534e	2802840ef84106ae0f99c6f17af370da66c9381a1355570f5998039fbb33534e	7d86e9354e98f2caf9d7e7abb4c7e937ad09076e79bc3e01b5169e019cb042fa	7d86e9354e98f2caf9d7e7abb4c7e937ad09076e79bc3e01b5169e019cb042fa	retain-pristine
src/core/softpc/base/ccpu386/ccpusas4.h	base/ccpu386/ccpusas4.h	source-or-header	identical-original	not-directly-selected	8b4622e066f61c6815dbadf3f3c735d7dd29210673a6930f354aaf0e2be880e8	8b4622e066f61c6815dbadf3f3c735d7dd29210673a6930f354aaf0e2be880e8	edb144172eb08db6febba03a08429945a97b7b61bd4ed12f19ac404c5c68fb72	edb144172eb08db6febba03a08429945a97b7b61bd4ed12f19ac404c5c68fb72	retain-pristine
src/core/softpc/base/ccpu386/cdq.c	base/ccpu386/cdq.c	source-or-header	identical-original	ccpu-manifest	b1eb591cbf098e64b5dfefa9de3b4ab214c35e23f72c83501ee5a9f713664510	b1eb591cbf098e64b5dfefa9de3b4ab214c35e23f72c83501ee5a9f713664510	c915fa13f6120bdb5ccb95e2afa1b22a1c29c725c1679c864349c0bc96dc1830	c915fa13f6120bdb5ccb95e2afa1b22a1c29c725c1679c864349c0bc96dc1830	retain-pristine
src/core/softpc/base/ccpu386/cdq.h	base/ccpu386/cdq.h	source-or-header	identical-original	not-directly-selected	862784986b4afff6c4d84fab85b6a26875d8aaaff8d0d26ec324f6bff28555e1	862784986b4afff6c4d84fab85b6a26875d8aaaff8d0d26ec324f6bff28555e1	4497721e6115d8a17f5e2fc968fa8afc635a1b19454739c9bc0085302ce296fd	4497721e6115d8a17f5e2fc968fa8afc635a1b19454739c9bc0085302ce296fd	retain-pristine
src/core/softpc/base/ccpu386/c-files	base/ccpu386/c-files	source-or-header	identical-original	literal-reference	eaa7ea6f06c5df0f7938b14d245fea15bbe89a418d6b265498269bb09122e9d2	eaa7ea6f06c5df0f7938b14d245fea15bbe89a418d6b265498269bb09122e9d2	68bbd728182cd6d7f636f5401dc82ba5b067b81437547b264be6b8669c186fb2	68bbd728182cd6d7f636f5401dc82ba5b067b81437547b264be6b8669c186fb2	retain-pristine
src/core/softpc/base/ccpu386/clc.c	base/ccpu386/clc.c	source-or-header	identical-original	ccpu-manifest	6d356c318117e69751ed0c4e41ef86ad3106882a0dec530bd47cc4bf3fe5c091	6d356c318117e69751ed0c4e41ef86ad3106882a0dec530bd47cc4bf3fe5c091	17d46d4b7f865ec80034f6a6478529d9dfb22ee65f4be13857ce44432f325f74	17d46d4b7f865ec80034f6a6478529d9dfb22ee65f4be13857ce44432f325f74	retain-pristine
src/core/softpc/base/ccpu386/clc.h	base/ccpu386/clc.h	source-or-header	identical-original	not-directly-selected	10def390faa04007511027558918905d34eebe17d7646614c5560bc3e490f1c6	10def390faa04007511027558918905d34eebe17d7646614c5560bc3e490f1c6	f35fc434de9cafeac63c0e66d87dc216ff559a6dc0a08839ce6565c0cbbf8860	f35fc434de9cafeac63c0e66d87dc216ff559a6dc0a08839ce6565c0cbbf8860	retain-pristine
src/core/softpc/base/ccpu386/cld.c	base/ccpu386/cld.c	source-or-header	identical-original	ccpu-manifest	6956d48a4b0d63dba81b277584429102624c064658e0a1c4c921efdda8c84d96	6956d48a4b0d63dba81b277584429102624c064658e0a1c4c921efdda8c84d96	a35eabdbef6d95bff8f1d58421f3c8ff3caf749df0ce684adb130607204fc2b3	a35eabdbef6d95bff8f1d58421f3c8ff3caf749df0ce684adb130607204fc2b3	retain-pristine
src/core/softpc/base/ccpu386/cld.h	base/ccpu386/cld.h	source-or-header	identical-original	not-directly-selected	767ff331d15e2bb10febc0316f60b634f0dbf086c841bd3042a7fe9a6ecf8b63	767ff331d15e2bb10febc0316f60b634f0dbf086c841bd3042a7fe9a6ecf8b63	dc5606eb8b6a0aee48e781a01a9831c2a9f13081dfb9ebbaaca054a3793351dc	dc5606eb8b6a0aee48e781a01a9831c2a9f13081dfb9ebbaaca054a3793351dc	retain-pristine
src/core/softpc/base/ccpu386/cli.c	base/ccpu386/cli.c	source-or-header	identical-original	ccpu-manifest	3f044715990199f959ec05a8a18c98b084956f43f39f2f172705f6fdecb80018	3f044715990199f959ec05a8a18c98b084956f43f39f2f172705f6fdecb80018	1d2baccfe1aad1fdf836e6f2c690614f6a29d82923bfb428ded30e03d18131c9	1d2baccfe1aad1fdf836e6f2c690614f6a29d82923bfb428ded30e03d18131c9	retain-pristine
src/core/softpc/base/ccpu386/cli.h	base/ccpu386/cli.h	source-or-header	identical-original	not-directly-selected	5d616f047e4245e8fbdc66ef6b3eb920c0322f71ea648bf474d3e2d167f3aef5	5d616f047e4245e8fbdc66ef6b3eb920c0322f71ea648bf474d3e2d167f3aef5	723a1e1fd5bae84e13de9ea0862d871a0a892dc06ed29a3284084f24951109a8	723a1e1fd5bae84e13de9ea0862d871a0a892dc06ed29a3284084f24951109a8	retain-pristine
src/core/softpc/base/ccpu386/clts.c	base/ccpu386/clts.c	source-or-header	identical-original	ccpu-manifest	7021e4711bed42bba118d565707c6735735068119c5030f54a79ac704bb28533	7021e4711bed42bba118d565707c6735735068119c5030f54a79ac704bb28533	5f72e297a3ed28f38595ba1b9c6a6d450e7bc99c2b5ce33e6e54836b2926f767	5f72e297a3ed28f38595ba1b9c6a6d450e7bc99c2b5ce33e6e54836b2926f767	retain-pristine
src/core/softpc/base/ccpu386/clts.h	base/ccpu386/clts.h	source-or-header	identical-original	not-directly-selected	12493762580845acd2d59b21dfb9ab1cb2d40b006f803dfa360d503298429663	12493762580845acd2d59b21dfb9ab1cb2d40b006f803dfa360d503298429663	c3b64dcd859c5487c05c21366b95bd7a9e88a0b18749a34344360a7f8f4e5ccf	c3b64dcd859c5487c05c21366b95bd7a9e88a0b18749a34344360a7f8f4e5ccf	retain-pristine
src/core/softpc/base/ccpu386/cmc.c	base/ccpu386/cmc.c	source-or-header	identical-original	ccpu-manifest	7b1dc3c22e44fd0608e616508737e3367bee80520692780b4e1cfa1ee60b5ed8	7b1dc3c22e44fd0608e616508737e3367bee80520692780b4e1cfa1ee60b5ed8	f9a9918c68fe9de8b79fb4d41c4bcd1efffcc80f3fc59a20add5545371beac39	f9a9918c68fe9de8b79fb4d41c4bcd1efffcc80f3fc59a20add5545371beac39	retain-pristine
src/core/softpc/base/ccpu386/cmc.h	base/ccpu386/cmc.h	source-or-header	identical-original	not-directly-selected	962988c4ca0915bcd5269689419d284aa8107fb0b716b3399032b6095c5e8dca	962988c4ca0915bcd5269689419d284aa8107fb0b716b3399032b6095c5e8dca	1048c954ee443826b94e4455b3c630febadae9645b3111441f0a7c4567a89fa9	1048c954ee443826b94e4455b3c630febadae9645b3111441f0a7c4567a89fa9	retain-pristine
src/core/softpc/base/ccpu386/cmp.c	base/ccpu386/cmp.c	source-or-header	identical-original	ccpu-manifest	05a601eb2a232efc5e87fb0c6daf44916256b8f0532a607a9a0dbf8755791b77	05a601eb2a232efc5e87fb0c6daf44916256b8f0532a607a9a0dbf8755791b77	273891754d5da7cc0bcde32325352058f91f32532cfcebd01a1e609360bd513b	273891754d5da7cc0bcde32325352058f91f32532cfcebd01a1e609360bd513b	retain-pristine
src/core/softpc/base/ccpu386/cmp.h	base/ccpu386/cmp.h	source-or-header	identical-original	not-directly-selected	f8456be8dc667c754d4dd99ec0443b3212b372fa7c785d6480f10d347f527b25	f8456be8dc667c754d4dd99ec0443b3212b372fa7c785d6480f10d347f527b25	fe43e39df69924c42fc96e61c3c9c31cc1692d948afe9887ed26bf45ab07fd5a	fe43e39df69924c42fc96e61c3c9c31cc1692d948afe9887ed26bf45ab07fd5a	retain-pristine
src/core/softpc/base/ccpu386/cmpxchg.c	base/ccpu386/cmpxchg.c	source-or-header	identical-original	ccpu-manifest	02318c7bd61ead65d6d2c97b3980a7acc573d7b6fd951371fbfac157fec397f1	02318c7bd61ead65d6d2c97b3980a7acc573d7b6fd951371fbfac157fec397f1	ddaba395de7ae26c2541c9b90659d28ee7b145efcd5855ccc8de210ffc264b93	ddaba395de7ae26c2541c9b90659d28ee7b145efcd5855ccc8de210ffc264b93	retain-pristine
src/core/softpc/base/ccpu386/cmpxchg.h	base/ccpu386/cmpxchg.h	source-or-header	identical-original	not-directly-selected	da0cb148f406990bdd4af19b231317608b29b9d370f5d5ebf70e2b14ecf683ef	da0cb148f406990bdd4af19b231317608b29b9d370f5d5ebf70e2b14ecf683ef	2ef3a6a9debbb23758f2eb43cd41292881d80246048c4b94c1b748f013e70cf6	2ef3a6a9debbb23758f2eb43cd41292881d80246048c4b94c1b748f013e70cf6	retain-pristine
src/core/softpc/base/ccpu386/cpu4gen.h	base/ccpu386/cpu4gen.h	source-or-header	identical-original	literal-reference	7c03d8f75644e6c2d0b4fb1a1e66ab93c55225df61e8329d5fffdf1d08a5fccb	7c03d8f75644e6c2d0b4fb1a1e66ab93c55225df61e8329d5fffdf1d08a5fccb	8f3a5fa0e7596c7b1d3dba63c4c252bb16d4b84073e633de11be476618f0a7aa	8f3a5fa0e7596c7b1d3dba63c4c252bb16d4b84073e633de11be476618f0a7aa	retain-pristine
src/core/softpc/base/ccpu386/cpuint_c.h	base/ccpu386/cpuint_c.h	source-or-header	identical-original	not-directly-selected	b171b9bb51bf810c5e9f839a88a79a6f1eb66c37c4128069fe3e7972da849ede	b171b9bb51bf810c5e9f839a88a79a6f1eb66c37c4128069fe3e7972da849ede	65eac2fbdb6bd7795a2c7f8dbaa7008037053c81516752ca48998f2f8e0b3e07	65eac2fbdb6bd7795a2c7f8dbaa7008037053c81516752ca48998f2f8e0b3e07	retain-pristine
src/core/softpc/base/ccpu386/cwd.c	base/ccpu386/cwd.c	source-or-header	identical-original	ccpu-manifest	e0b3aeead327b314760573c98a7a20028e74a0f20d2045971566ef9f3b1122bc	e0b3aeead327b314760573c98a7a20028e74a0f20d2045971566ef9f3b1122bc	6fb4f62a9115b86d9bcc2fe21245beb03562ea3ad710c101deb221842cece30f	6fb4f62a9115b86d9bcc2fe21245beb03562ea3ad710c101deb221842cece30f	retain-pristine
src/core/softpc/base/ccpu386/cwd.h	base/ccpu386/cwd.h	source-or-header	identical-original	not-directly-selected	64758f519e4eb046cd2651e5519136624fdad0f6fc35b5439b5c55d2278d0f7f	64758f519e4eb046cd2651e5519136624fdad0f6fc35b5439b5c55d2278d0f7f	f92855db30e5964680e07af0c8613240bb65b2e15c917c461767a5f323245542	f92855db30e5964680e07af0c8613240bb65b2e15c917c461767a5f323245542	retain-pristine
src/core/softpc/base/ccpu386/cwde.c	base/ccpu386/cwde.c	source-or-header	identical-original	ccpu-manifest	1b3345efcfe8d617eefd829fe90dbed07a3cb6ab8826c0ffd856efca3c57a436	1b3345efcfe8d617eefd829fe90dbed07a3cb6ab8826c0ffd856efca3c57a436	b21b428a7eae0e7aebb471015f00a7c379833165adb385250b4af0a905f67e8d	b21b428a7eae0e7aebb471015f00a7c379833165adb385250b4af0a905f67e8d	retain-pristine
src/core/softpc/base/ccpu386/cwde.h	base/ccpu386/cwde.h	source-or-header	identical-original	not-directly-selected	42b9d04f5c5fa4d46ba9845d27778fa23b7b9977abf2d03f404b20b2b5573aca	42b9d04f5c5fa4d46ba9845d27778fa23b7b9977abf2d03f404b20b2b5573aca	e424f213c2f7ea16b0ac213dbc5f28983771b79efa4a51f11fd0f033434adf2f	e424f213c2f7ea16b0ac213dbc5f28983771b79efa4a51f11fd0f033434adf2f	retain-pristine
src/core/softpc/base/ccpu386/daa.c	base/ccpu386/daa.c	source-or-header	identical-original	ccpu-manifest	5cd3ba3ee4989fb02c85a07e020f9a67a1939e8333fe5b83b7c16b3a828c9817	5cd3ba3ee4989fb02c85a07e020f9a67a1939e8333fe5b83b7c16b3a828c9817	1f67754006626b2313732c1780244502bee436086f83b606be22c5c66b8d7214	1f67754006626b2313732c1780244502bee436086f83b606be22c5c66b8d7214	retain-pristine
src/core/softpc/base/ccpu386/daa.h	base/ccpu386/daa.h	source-or-header	identical-original	not-directly-selected	6f90a5d43b772f5be2ffa9228dfa9055ab4283b3bbe69c748b26419703fade8a	6f90a5d43b772f5be2ffa9228dfa9055ab4283b3bbe69c748b26419703fade8a	9d9f76f4ac7645d2b71c399f2d3e66e4b7b45441f6c3b14497846428a6f704c1	9d9f76f4ac7645d2b71c399f2d3e66e4b7b45441f6c3b14497846428a6f704c1	retain-pristine
src/core/softpc/base/ccpu386/das.c	base/ccpu386/das.c	source-or-header	identical-original	ccpu-manifest	31aea3f55537c576caa4403de3d250220d15016a8936be5c4402d623c2cd1fdd	31aea3f55537c576caa4403de3d250220d15016a8936be5c4402d623c2cd1fdd	bf49a2544d516010555ad12d865ad6f36647f93b93c5b399022c61554f92d7d9	bf49a2544d516010555ad12d865ad6f36647f93b93c5b399022c61554f92d7d9	retain-pristine
src/core/softpc/base/ccpu386/das.h	base/ccpu386/das.h	source-or-header	identical-original	not-directly-selected	f12a31adcc8f302ea020c81568dd90562929b782b0ba2eb3e0c4fc567cbd84ee	f12a31adcc8f302ea020c81568dd90562929b782b0ba2eb3e0c4fc567cbd84ee	208248dbccf1175ab3126a61326a66fb3b4b334866d88a4424eb65e317e43276	208248dbccf1175ab3126a61326a66fb3b4b334866d88a4424eb65e317e43276	retain-pristine
